trip_id;route_id;service_id;trip_headsign;direction_id
446025067;1;6;KİRAZLITEPE;1
446025071;2;6;KİRAZLITEPE;1
446018023;1;6;KİRAZLITEPE;1
446008695;1;6;KİRAZLITEPE;1
445928247;1;6;KİRAZLITEPE;1
445935507;1;6;KİRAZLITEPE;1
445949094;1;6;KİRAZLITEPE;1
445966383;1;6;KİRAZLITEPE;1
445999459;1;0;KİRAZLITEPE;1
446025069;1;0;KİRAZLITEPE;1
445995619;1;0;KİRAZLITEPE;1
446025073;2;0;KİRAZLITEPE;1
446013974;1;0;KİRAZLITEPE;1
445933547;1;0;KİRAZLITEPE;1
446008487;2;0;KİRAZLITEPE;1
445939843;1;0;KİRAZLITEPE;1
446025075;2;0;KİRAZLITEPE;1
445952454;1;0;KİRAZLITEPE;1
445966013;1;0;KİRAZLITEPE;1
445948284;1;7;KİRAZLITEPE;1
445958120;1;7;KİRAZLITEPE;1
445971180;1;7;KİRAZLITEPE;1
445989105;1;7;KİRAZLITEPE;1
446025066;4;6;KADIKÖY;0
446025070;4;6;KADIKÖY;0
446018022;3;6;KADIKÖY;0
446008694;3;6;KADIKÖY;0
445928246;3;6;KADIKÖY;0
445935506;3;6;KADIKÖY;0
445949093;3;6;KADIKÖY;0
445966382;3;6;KADIKÖY;0
445999458;3;0;KADIKÖY;0
446025068;4;0;KADIKÖY;0
445995618;3;0;KADIKÖY;0
446025072;4;0;KADIKÖY;0
446013973;3;0;KADIKÖY;0
446011754;3;0;KADIKÖY;0
445939842;3;0;KADIKÖY;0
446025074;4;0;KADIKÖY;0
445952453;3;0;KADIKÖY;0
445966012;3;0;KADIKÖY;0
445948283;3;7;KADIKÖY;0
445958119;3;7;KADIKÖY;0
445971179;3;7;KADIKÖY;0
445989104;3;7;KADIKÖY;0
445932355;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445931428;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445930781;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445931049;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446004910;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445931755;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445931854;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445931962;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445932057;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445932128;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445929495;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445932248;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445932306;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445938722;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445932401;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445931502;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445931536;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445931570;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445931606;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445931640;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445931672;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445937666;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445938544;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445939049;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445994382;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445936007;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445936453;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445994764;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445937359;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445932884;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445994809;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445936370;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445938257;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445938323;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445955213;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445995167;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445938826;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445939204;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445939250;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445939641;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445939679;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445939715;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445950036;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445950573;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445951452;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446013048;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446001827;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445952781;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445953251;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446013128;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445954176;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445995203;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446013486;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445929498;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445929500;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445929496;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445954743;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446013524;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446001829;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445965361;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446013546;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445955668;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445955706;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445948772;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446001831;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445948814;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445949196;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445949232;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445968717;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445969622;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445963147;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446011231;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445997674;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445970317;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445963426;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446011291;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053408;53099;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445964346;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446013576;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446011318;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445936374;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445936376;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445936372;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445964900;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446011672;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445997676;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445985608;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446011694;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445965797;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445965827;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445966210;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445997678;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445966246;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445966276;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445966302;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445990424;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445990948;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445991810;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446006981;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445985364;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445985819;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445985915;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445986345;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445966674;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445986764;7;6;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445986243;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445947652;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445946675;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445933781;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445933779;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445948056;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446009332;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445948108;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445948499;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445948547;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445933783;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445948592;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446009334;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445941274;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445941315;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445941347;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445941725;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445941763;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446050379;53099;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445941796;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446050381;53099;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053504;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445945010;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445944396;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446050371;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446050375;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446001090;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446015307;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446050373;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053500;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446050377;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446033352;55608;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445936113;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445996047;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446015748;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053516;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446015773;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446015791;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445960949;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445936117;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446016152;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053520;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445961053;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445961442;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445961480;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445961872;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445961914;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445961952;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445962333;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053512;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445960773;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445961660;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446015240;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446015283;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445974903;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445955927;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053508;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445956384;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446033354;55608;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445933782;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445933780;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446013885;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446009333;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445976812;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446014254;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445977275;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445933784;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446014282;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446009335;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445977723;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445977771;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445970416;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445970462;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445970851;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445970887;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445970921;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053506;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445972164;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445973054;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445973576;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445974417;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445964295;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446013816;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053502;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445975863;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053412;53262;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446033356;55608;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445936115;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445936111;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053414;53262;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053518;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053410;53262;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446007257;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445969904;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446007293;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445964772;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445936119;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446007642;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053522;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445965219;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445965257;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445967498;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445967534;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445967566;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445966551;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445966575;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053514;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445968836;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445969762;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445963290;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445963798;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445991266;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446007212;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446053510;53243;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445968947;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446033358;55608;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446008411;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445985292;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446008751;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445985719;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445985751;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445985779;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445986165;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445986183;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445986203;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445986223;7;0;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445943203;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445943254;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445943305;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445945374;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445945896;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445946401;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445996344;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445947720;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445948181;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445996428;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445941835;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445941925;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445942334;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445942746;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445942813;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446017228;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445950904;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445951298;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445943682;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445943727;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445944102;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445944142;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445941491;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445957798;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445958328;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445959177;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446016740;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445954885;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445955363;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446017142;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445949443;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446017181;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445949962;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445950381;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445950447;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446008283;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445973362;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445973750;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445951340;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445951384;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445951767;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445951811;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445958589;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445974989;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445975535;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445976422;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446007827;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445970515;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445970992;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446008218;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445971913;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446008239;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445972434;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445972852;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446008275;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446010262;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445989295;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445989688;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445973792;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445968504;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445968544;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445968580;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445941493;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445991028;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445991942;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445992467;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446009841;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445986427;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445986908;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445987391;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445987855;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446010230;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445988374;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445988794;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446010254;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445980587;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445980973;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445980995;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445989724;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445989762;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445989798;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445990172;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445958591;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445983695;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445984216;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445984716;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
446009249;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445978693;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445979144;7;7;ÜMRANİYE DEVLET HASTANESİ ACİL;1
445931048;23887;6;BOSTANCI PERONLAR;0
446004909;23887;6;BOSTANCI PERONLAR;0
445931754;23887;6;BOSTANCI PERONLAR;0
445931853;23887;6;BOSTANCI PERONLAR;0
445931961;23887;6;BOSTANCI PERONLAR;0
445932056;23887;6;BOSTANCI PERONLAR;0
445932127;23887;6;BOSTANCI PERONLAR;0
445929494;23887;6;BOSTANCI PERONLAR;0
445932247;23887;6;BOSTANCI PERONLAR;0
445932305;23887;6;BOSTANCI PERONLAR;0
445938721;23887;6;BOSTANCI PERONLAR;0
445932400;23887;6;BOSTANCI PERONLAR;0
445931501;23887;6;BOSTANCI PERONLAR;0
445931535;23887;6;BOSTANCI PERONLAR;0
445931569;23887;6;BOSTANCI PERONLAR;0
445931605;23887;6;BOSTANCI PERONLAR;0
445931639;23887;6;BOSTANCI PERONLAR;0
445931671;23887;6;BOSTANCI PERONLAR;0
445937665;23887;6;BOSTANCI PERONLAR;0
445938543;23887;6;BOSTANCI PERONLAR;0
445939048;23887;6;BOSTANCI PERONLAR;0
445994381;23887;6;BOSTANCI PERONLAR;0
445936006;23887;6;BOSTANCI PERONLAR;0
445936452;23887;6;BOSTANCI PERONLAR;0
445994763;23887;6;BOSTANCI PERONLAR;0
445937358;23887;6;BOSTANCI PERONLAR;0
445932883;23887;6;BOSTANCI PERONLAR;0
445994808;23887;6;BOSTANCI PERONLAR;0
445936369;23887;6;BOSTANCI PERONLAR;0
445938256;23887;6;BOSTANCI PERONLAR;0
445938322;23887;6;BOSTANCI PERONLAR;0
445955212;23887;6;BOSTANCI PERONLAR;0
445995166;23887;6;BOSTANCI PERONLAR;0
445938825;23887;6;BOSTANCI PERONLAR;0
445939203;23887;6;BOSTANCI PERONLAR;0
445939249;23887;6;BOSTANCI PERONLAR;0
445939640;23887;6;BOSTANCI PERONLAR;0
445939678;23887;6;BOSTANCI PERONLAR;0
445939714;23887;6;BOSTANCI PERONLAR;0
445950035;23887;6;BOSTANCI PERONLAR;0
445950572;23887;6;BOSTANCI PERONLAR;0
445951451;23887;6;BOSTANCI PERONLAR;0
446013047;23887;6;BOSTANCI PERONLAR;0
446001826;23887;6;BOSTANCI PERONLAR;0
445952780;23887;6;BOSTANCI PERONLAR;0
445953250;23887;6;BOSTANCI PERONLAR;0
446013127;23887;6;BOSTANCI PERONLAR;0
445954175;23887;6;BOSTANCI PERONLAR;0
445995202;23887;6;BOSTANCI PERONLAR;0
446013485;23887;6;BOSTANCI PERONLAR;0
445929497;23887;6;BOSTANCI PERONLAR;0
445929499;23887;6;BOSTANCI PERONLAR;0
445921552;23887;6;BOSTANCI PERONLAR;0
445954742;23887;6;BOSTANCI PERONLAR;0
446013523;23887;6;BOSTANCI PERONLAR;0
446001828;23887;6;BOSTANCI PERONLAR;0
445965360;23887;6;BOSTANCI PERONLAR;0
446013545;23887;6;BOSTANCI PERONLAR;0
445955667;23887;6;BOSTANCI PERONLAR;0
445955705;23887;6;BOSTANCI PERONLAR;0
445948771;23887;6;BOSTANCI PERONLAR;0
446001830;23887;6;BOSTANCI PERONLAR;0
